_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,_unnamed_5,_unnamed_6,_unnamed_7,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,33,604,District - Kancheepuram (03),70-74,67427.0,33272.0,34155.0,26032.0,12761.0,13271.0,41395.0,20511.0,20884.0
C4114,33,604,District - Kancheepuram (03),75-79,35938.0,18028.0,17910.0,12612.0,6529.0,6083.0,23326.0,11499.0,11827.0
C4114,33,604,District - Kancheepuram (03),80+,38524.0,17452.0,21072.0,13662.0,6791.0,6871.0,24862.0,10661.0,14201.0
C4114,33,604,District - Kancheepuram (03),Age not stated,5581.0,2890.0,2691.0,2667.0,1370.0,1297.0,2914.0,1520.0,1394.0
C4114,33,605,District - Vellore (04),All ages,3936331.0,1961688.0,1974643.0,2234344.0,1117101.0,1117243.0,1701987.0,844587.0,857400.0
C4114,33,605,District - Vellore (04),0-4,307872.0,158138.0,149734.0,178106.0,91880.0,86226.0,129766.0,66258.0,63508.0
C4114,33,605,District - Vellore (04),5-9,320613.0,165000.0,155613.0,184929.0,95561.0,89368.0,135684.0,69439.0,66245.0
C4114,33,605,District - Vellore (04),10-14,350916.0,179361.0,171555.0,202368.0,104369.0,97999.0,148548.0,74992.0,73556.0
C4114,33,605,District - Vellore (04),15-19,370795.0,190054.0,180741.0,208992.0,108399.0,100593.0,161803.0,81655.0,80148.0
C4114,33,605,District - Vellore (04),20-24,382266.0,188311.0,193955.0,211517.0,105204.0,106313.0,170749.0,83107.0,87642.0
C4114,33,605,District - Vellore (04),25-29,363651.0,175663.0,187988.0,204109.0,99725.0,104384.0,159542.0,75938.0,83604.0
C4114,33,605,District - Vellore (04),30-34,305164.0,152233.0,152931.0,168470.0,84444.0,84026.0,136694.0,67789.0,68905.0
C4114,33,605,District - Vellore (04),35-39,307350.0,146720.0,160630.0,171655.0,81400.0,90255.0,135695.0,65320.0,70375.0
C4114,33,605,District - Vellore (04),40-44,257819.0,129192.0,128627.0,143136.0,71712.0,71424.0,114683.0,57480.0,57203.0
C4114,33,605,District - Vellore (04),45-49,246104.0,124130.0,121974.0,139201.0,70282.0,68919.0,106903.0,53848.0,53055.0
C4114,33,605,District - Vellore (04),50-54,188184.0,96023.0,92161.0,105501.0,53213.0,52288.0,82683.0,42810.0,39873.0
C4114,33,605,District - Vellore (04),55-59,154966.0,77332.0,77634.0,87889.0,43098.0,44791.0,67077.0,34234.0,32843.0
C4114,33,605,District - Vellore (04),60-64,139917.0,68852.0,71065.0,82572.0,40339.0,42233.0,57345.0,28513.0,28832.0
C4114,33,605,District - Vellore (04),65-69,91716.0,42477.0,49239.0,55717.0,25789.0,29928.0,35999.0,16688.0,19311.0
C4114,33,605,District - Vellore (04),70-74,71189.0,33527.0,37662.0,43381.0,20390.0,22991.0,27808.0,13137.0,14671.0
C4114,33,605,District - Vellore (04),75-79,35570.0,16666.0,18904.0,21208.0,10117.0,11091.0,14362.0,6549.0,7813.0
C4114,33,605,District - Vellore (04),80+,39171.0,16379.0,22792.0,23830.0,10279.0,13551.0,15341.0,6100.0,9241.0
C4114,33,605,District - Vellore (04),Age not stated,3068.0,1630.0,1438.0,1763.0,900.0,863.0,1305.0,730.0,575.0
C4114,33,606,District - Tiruvannamalai (05),All ages,2464875.0,1235889.0,1228986.0,1969930.0,989726.0,980204.0,494945.0,246163.0,248782.0
C4114,33,606,District - Tiruvannamalai (05),0-4,194950.0,101018.0,93932.0,157936.0,81976.0,75960.0,37014.0,19042.0,17972.0
C4114,33,606,District - Tiruvannamalai (05),5-9,201454.0,103399.0,98055.0,162703.0,83528.0,79175.0,38751.0,19871.0,18880.0
C4114,33,606,District - Tiruvannamalai (05),10-14,214083.0,110061.0,104022.0,172053.0,88561.0,83492.0,42030.0,21500.0,20530.0
C4114,33,606,District - Tiruvannamalai (05),15-19,226033.0,116447.0,109586.0,183153.0,94877.0,88276.0,42880.0,21570.0,21310.0
C4114,33,606,District - Tiruvannamalai (05),20-24,232301.0,116351.0,115950.0,186664.0,94434.0,92230.0,45637.0,21917.0,23720.0
C4114,33,606,District - Tiruvannamalai (05),25-29,232526.0,114736.0,117790.0,184581.0,91765.0,92816.0,47945.0,22971.0,24974.0
C4114,33,606,District - Tiruvannamalai (05),30-34,187753.0,95414.0,92339.0,146077.0,74735.0,71342.0,41676.0,20679.0,20997.0
C4114,33,606,District - Tiruvannamalai (05),35-39,190215.0,91621.0,98594.0,149277.0,71400.0,77877.0,40938.0,20221.0,20717.0
C4114,33,606,District - Tiruvannamalai (05),40-44,155573.0,78049.0,77524.0,122043.0,61139.0,60904.0,33530.0,16910.0,16620.0
C4114,33,606,District - Tiruvannamalai (05),45-49,150363.0,74404.0,75959.0,119345.0,58774.0,60571.0,31018.0,15630.0,15388.0
C4114,33,606,District - Tiruvannamalai (05),50-54,116559.0,57729.0,58830.0,92650.0,45582.0,47068.0,23909.0,12147.0,11762.0
C4114,33,606,District - Tiruvannamalai (05),55-59,101991.0,49122.0,52869.0,81214.0,38821.0,42393.0,20777.0,10301.0,10476.0
C4114,33,606,District - Tiruvannamalai (05),60-64,93070.0,45574.0,47496.0,75182.0,36634.0,38548.0,17888.0,8940.0,8948.0
C4114,33,606,District - Tiruvannamalai (05),65-69,64865.0,30697.0,34168.0,53411.0,25351.0,28060.0,11454.0,5346.0,6108.0
C4114,33,606,District - Tiruvannamalai (05),70-74,50102.0,24667.0,25435.0,40982.0,20295.0,20687.0,9120.0,4372.0,4748.0
C4114,33,606,District - Tiruvannamalai (05),75-79,24993.0,12855.0,12138.0,20201.0,10521.0,9680.0,4792.0,2334.0,2458.0
C4114,33,606,District - Tiruvannamalai (05),80+,26088.0,12766.0,13322.0,20841.0,10513.0,10328.0,5247.0,2253.0,2994.0
C4114,33,606,District - Tiruvannamalai (05),Age not stated,1956.0,979.0,977.0,1617.0,820.0,797.0,339.0,159.0,180.0
C4114,33,607,District - Viluppuram (06),All ages,3458873.0,1740819.0,1718054.0,2939785.0,1481475.0,1458310.0,519088.0,259344.0,259744.0
C4114,33,607,District - Viluppuram (06),0-4,288355.0,148554.0,139801.0,248123.0,128072.0,120051.0,40232.0,20482.0,19750.0
C4114,33,607,District - Viluppuram (06),5-9,301524.0,154474.0,147050.0,259385.0,132676.0,126709.0,42139.0,21798.0,20341.0
C4114,33,607,District - Viluppuram (06),10-14,317333.0,162594.0,154739.0,271000.0,138709.0,132291.0,46333.0,23885.0,22448.0
C4114,33,607,District - Viluppuram (06),15-19,320972.0,165120.0,155852.0,275979.0,142162.0,133817.0,44993.0,22958.0,22035.0
C4114,33,607,District - Viluppuram (06),20-24,324432.0,162030.0,162402.0,277531.0,139678.0,137853.0,46901.0,22352.0,24549.0
C4114,33,607,District - Viluppuram (06),25-29,328847.0,161730.0,167117.0,279549.0,138208.0,141341.0,49298.0,23522.0,25776.0
C4114,33,607,District - Viluppuram (06),30-34,263725.0,134290.0,129435.0,219545.0,112511.0,107034.0,44180.0,21779.0,22401.0
C4114,33,607,District - Viluppuram (06),35-39,265040.0,127893.0,137147.0,221145.0,106568.0,114577.0,43895.0,21325.0,22570.0
C4114,33,607,District - Viluppuram (06),40-44,216803.0,110345.0,106458.0,180882.0,91673.0,89209.0,35921.0,18672.0,17249.0
C4114,33,607,District - Viluppuram (06),45-49,204324.0,102083.0,102241.0,172021.0,85484.0,86537.0,32303.0,16599.0,15704.0
C4114,33,607,District - Viluppuram (06),50-54,155981.0,77509.0,78472.0,131342.0,64945.0,66397.0,24639.0,12564.0,12075.0
C4114,33,607,District - Viluppuram (06),55-59,135385.0,65643.0,69742.0,114346.0,55040.0,59306.0,21039.0,10603.0,10436.0
C4114,33,607,District - Viluppuram (06),60-64,124455.0,61393.0,63062.0,106683.0,52547.0,54136.0,17772.0,8846.0,8926.0
C4114,33,607,District - Viluppuram (06),65-69,83597.0,40489.0,43108.0,72564.0,35272.0,37292.0,11033.0,5217.0,5816.0
C4114,33,607,District - Viluppuram (06),70-74,63208.0,32611.0,30597.0,54546.0,28410.0,26136.0,8662.0,4201.0,4461.0
C4114,33,607,District - Viluppuram (06),75-79,30731.0,16436.0,14295.0,26241.0,14287.0,11954.0,4490.0,2149.0,2341.0
C4114,33,607,District - Viluppuram (06),80+,30685.0,15800.0,14885.0,25877.0,13663.0,12214.0,4808.0,2137.0,2671.0
C4114,33,607,District - Viluppuram (06),Age not stated,3476.0,1825.0,1651.0,3026.0,1570.0,1456.0,450.0,255.0,195.0
C4114,33,608,District - Salem (07),All ages,3482056.0,1781571.0,1700485.0,1707934.0,883274.0,824660.0,1774122.0,898297.0,875825.0
C4114,33,608,District - Salem (07),0-4,240677.0,125612.0,115065.0,120762.0,63758.0,57004.0,119915.0,61854.0,58061.0
C4114,33,608,District - Salem (07),5-9,271837.0,141505.0,130332.0,137891.0,72481.0,65410.0,133946.0,69024.0,64922.0
C4114,33,608,District - Salem (07),10-14,308080.0,166549.0,141531.0,154772.0,85698.0,69074.0,153308.0,80851.0,72457.0
C4114,33,608,District - Salem (07),15-19,301579.0,164090.0,137489.0,150185.0,84248.0,65937.0,151394.0,79842.0,71552.0
C4114,33,608,District - Salem (07),20-24,304269.0,157656.0,146613.0,148901.0,78919.0,69982.0,155368.0,78737.0,76631.0
C4114,33,608,District - Salem (07),25-29,310903.0,156418.0,154485.0,150884.0,77109.0,73775.0,160019.0,79309.0,80710.0
C4114,33,608,District - Salem (07),30-34,270347.0,137316.0,133031.0,127683.0,65743.0,61940.0,142664.0,71573.0,71091.0
C4114,33,608,District - Salem (07),35-39,278643.0,132965.0,145678.0,133288.0,62891.0,70397.0,145355.0,70074.0,75281.0
C4114,33,608,District - Salem (07),40-44,245936.0,125241.0,120695.0,116757.0,59521.0,57236.0,129179.0,65720.0,63459.0
C4114,33,608,District - Salem (07),45-49,234553.0,119005.0,115548.0,112899.0,57208.0,55691.0,121654.0,61797.0,59857.0
C4114,33,608,District - Salem (07),50-54,182937.0,94021.0,88916.0,87748.0,44927.0,42821.0,95189.0,49094.0,46095.0
C4114,33,608,District - Salem (07),55-59,151917.0,75258.0,76659.0,73122.0,35573.0,37549.0,78795.0,39685.0,39110.0
C4114,33,608,District - Salem (07),60-64,139185.0,69062.0,70123.0,69421.0,34290.0,35131.0,69764.0,34772.0,34992.0
C4114,33,608,District - Salem (07),65-69,92450.0,44255.0,48195.0,47206.0,22582.0,24624.0,45244.0,21673.0,23571.0
C4114,33,608,District - Salem (07),70-74,73413.0,36255.0,37158.0,38154.0,19192.0,18962.0,35259.0,17063.0,18196.0
C4114,33,608,District - Salem (07),75-79,34854.0,17566.0,17288.0,17291.0,8917.0,8374.0,17563.0,8649.0,8914.0
C4114,33,608,District - Salem (07),80+,38538.0,17792.0,20746.0,20059.0,9749.0,10310.0,18479.0,8043.0,10436.0
C4114,33,608,District - Salem (07),Age not stated,1938.0,1005.0,933.0,911.0,468.0,443.0,1027.0,537.0,490.0
C4114,33,609,District - Namakkal    (08),All ages,1726601.0,869280.0,857321.0,1030476.0,520684.0,509792.0,696125.0,348596.0,347529.0
C4114,33,609,District - Namakkal    (08),0-4,105018.0,54805.0,50213.0,61910.0,32604.0,29306.0,43108.0,22201.0,20907.0
C4114,33,609,District - Namakkal    (08),5-9,118746.0,62066.0,56680.0,70486.0,37034.0,33452.0,48260.0,25032.0,23228.0
C4114,33,609,District - Namakkal    (08),10-14,140651.0,75427.0,65224.0,84335.0,45930.0,38405.0,56316.0,29497.0,26819.0
C4114,33,609,District - Namakkal    (08),15-19,166288.0,89242.0,77046.0,105818.0,58237.0,47581.0,60470.0,31005.0,29465.0
C4114,33,609,District - Namakkal    (08),20-24,142437.0,70328.0,72109.0,85412.0,41953.0,43459.0,57025.0,28375.0,28650.0
C4114,33,609,District - Namakkal    (08),25-29,144765.0,71049.0,73716.0,84232.0,41562.0,42670.0,60533.0,29487.0,31046.0
C4114,33,609,District - Namakkal    (08),30-34,130990.0,65742.0,65248.0,74742.0,37741.0,37001.0,56248.0,28001.0,28247.0
C4114,33,609,District - Namakkal    (08),35-39,135686.0,64033.0,71653.0,77885.0,36675.0,41210.0,57801.0,27358.0,30443.0
C4114,33,609,District - Namakkal    (08),40-44,123506.0,62123.0,61383.0,70645.0,35541.0,35104.0,52861.0,26582.0,26279.0
C4114,33,609,District - Namakkal    (08),45-49,120231.0,60100.0,60131.0,69497.0,34480.0,35017.0,50734.0,25620.0,25114.0
C4114,33,609,District - Namakkal    (08),50-54,96818.0,48903.0,47915.0,56719.0,28280.0,28439.0,40099.0,20623.0,19476.0
C4114,33,609,District - Namakkal    (08),55-59,83561.0,40852.0,42709.0,50174.0,24064.0,26110.0,33387.0,16788.0,16599.0
C4114,33,609,District - Namakkal    (08),60-64,78439.0,38099.0,40340.0,48514.0,23350.0,25164.0,29925.0,14749.0,15176.0
C4114,33,609,District - Namakkal    (08),65-69,54061.0,25385.0,28676.0,34648.0,16275.0,18373.0,19413.0,9110.0,10303.0
C4114,33,609,District - Namakkal    (08),70-74,41849.0,20477.0,21372.0,27115.0,13344.0,13771.0,14734.0,7133.0,7601.0
C4114,33,609,District - Namakkal    (08),75-79,20559.0,10082.0,10477.0,13265.0,6544.0,6721.0,7294.0,3538.0,3756.0
C4114,33,609,District - Namakkal    (08),80+,21777.0,9923.0,11854.0,14253.0,6664.0,7589.0,7524.0,3259.0,4265.0
C4114,33,609,District - Namakkal    (08),Age not stated,1219.0,644.0,575.0,826.0,406.0,420.0,393.0,238.0,155.0
C4114,33,610,District - Erode (09),All ages,2251744.0,1129868.0,1121876.0,1093768.0,552393.0,541375.0,1157976.0,577475.0,580501.0
C4114,33,610,District - Erode (09),0-4,137552.0,70247.0,67305.0,65050.0,33327.0,31723.0,72502.0,36920.0,35582.0
C4114,33,610,District - Erode (09),5-9,149035.0,76709.0,72326.0,71431.0,36855.0,34576.0,77604.0,39854.0,37750.0
C4114,33,610,District - Erode (09),10-14,173177.0,89812.0,83365.0,84407.0,44002.0,40405.0,88770.0,45810.0,42960.0
C4114,33,610,District - Erode (09),15-19,174035.0,92235.0,81800.0,84963.0,46463.0,38500.0,89072.0,45772.0,43300.0
C4114,33,610,District - Erode (09),20-24,178901.0,88437.0,90464.0,86612.0,43831.0,42781.0,92289.0,44606.0,47683.0
C4114,33,610,District - Erode (09),25-29,193843.0,94572.0,99271.0,92835.0,46045.0,46790.0,101008.0,48527.0,52481.0
C4114,33,610,District - Erode (09),30-34,180752.0,90174.0,90578.0,83922.0,42176.0,41746.0,96830.0,47998.0,48832.0
C4114,33,610,District - Erode (09),35-39,185586.0,88189.0,97397.0,87492.0,41275.0,46217.0,98094.0,46914.0,51180.0
C4114,33,610,District - Erode (09),40-44,168825.0,83648.0,85177.0,80058.0,39643.0,40415.0,88767.0,44005.0,44762.0
C4114,33,610,District - Erode (09),45-49,166163.0,82859.0,83304.0,79804.0,39437.0,40367.0,86359.0,43422.0,42937.0
C4114,33,610,District - Erode (09),50-54,136008.0,69677.0,66331.0,66111.0,33437.0,32674.0,69897.0,36240.0,33657.0
C4114,33,610,District - Erode (09),55-59,115616.0,58008.0,57608.0,57358.0,28315.0,29043.0,58258.0,29693.0,28565.0
C4114,33,610,District - Erode (09),60-64,104069.0,52392.0,51677.0,53416.0,26780.0,26636.0,50653.0,25612.0,25041.0
C4114,33,610,District - Erode (09),65-69,73095.0,35740.0,37355.0,38667.0,19223.0,19444.0,34428.0,16517.0,17911.0
C4114,33,610,District - Erode (09),70-74,54398.0,27376.0,27022.0,29054.0,14955.0,14099.0,25344.0,12421.0,12923.0
C4114,33,610,District - Erode (09),75-79,29010.0,14706.0,14304.0,15473.0,7982.0,7491.0,13537.0,6724.0,6813.0
C4114,33,610,District - Erode (09),80+,30099.0,14295.0,15804.0,16222.0,8193.0,8029.0,13877.0,6102.0,7775.0
C4114,33,610,District - Erode (09),Age not stated,1580.0,792.0,788.0,893.0,454.0,439.0,687.0,338.0,349.0
C4114,33,611,District - The Nilgiris (10),All ages,735394.0,360143.0,375251.0,299739.0,145909.0,153830.0,435655.0,214234.0,221421.0
C4114,33,611,District - The Nilgiris (10),0-4,46588.0,23525.0,23063.0,18451.0,9315.0,9136.0,28137.0,14210.0,13927.0
C4114,33,611,District - The Nilgiris (10),5-9,53677.0,27020.0,26657.0,20985.0,10565.0,10420.0,32692.0,16455.0,16237.0
C4114,33,611,District - The Nilgiris (10),10-14,65413.0,32873.0,32540.0,25959.0,13025.0,12934.0,39454.0,19848.0,19606.0
C4114,33,611,District - The Nilgiris (10),15-19,61415.0,31311.0,30104.0,23961.0,12232.0,11729.0,37454.0,19079.0,18375.0
C4114,33,611,District - The Nilgiris (10),20-24,62158.0,31109.0,31049.0,24495.0,12118.0,12377.0,37663.0,18991.0,18672.0
C4114,33,611,District - The Nilgiris (10),25-29,63265.0,30323.0,32942.0,25811.0,12514.0,13297.0,37454.0,17809.0,19645.0
C4114,33,611,District - The Nilgiris (10),30-34,59826.0,28581.0,31245.0,23717.0,11437.0,12280.0,36109.0,17144.0,18965.0
C4114,33,611,District - The Nilgiris (10),35-39,61164.0,28438.0,32726.0,24894.0,11354.0,13540.0,36270.0,17084.0,19186.0
C4114,33,611,District - The Nilgiris (10),40-44,56477.0,27672.0,28805.0,23193.0,11267.0,11926.0,33284.0,16405.0,16879.0
C4114,33,611,District - The Nilgiris (10),45-49,53984.0,26593.0,27391.0,22937.0,11125.0,11812.0,31047.0,15468.0,15579.0
C4114,33,611,District - The Nilgiris (10),50-54,44296.0,22147.0,22149.0,19203.0,9472.0,9731.0,25093.0,12675.0,12418.0
C4114,33,611,District - The Nilgiris (10),55-59,35203.0,17461.0,17742.0,14766.0,7226.0,7540.0,20437.0,10235.0,10202.0
C4114,33,611,District - The Nilgiris (10),60-64,28921.0,13985.0,14936.0,12439.0,5943.0,6496.0,16482.0,8042.0,8440.0
C4114,33,611,District - The Nilgiris (10),65-69,18255.0,8412.0,9843.0,8023.0,3636.0,4387.0,10232.0,4776.0,5456.0
C4114,33,611,District - The Nilgiris (10),70-74,12113.0,5523.0,6590.0,5316.0,2408.0,2908.0,6797.0,3115.0,3682.0
C4114,33,611,District - The Nilgiris (10),75-79,5950.0,2533.0,3417.0,2550.0,1098.0,1452.0,3400.0,1435.0,1965.0
C4114,33,611,District - The Nilgiris (10),80+,6066.0,2335.0,3731.0,2710.0,1013.0,1697.0,3356.0,1322.0,2034.0
C4114,33,611,District - The Nilgiris (10),Age not stated,623.0,302.0,321.0,329.0,161.0,168.0,294.0,141.0,153.0
C4114,33,612,District - Dindigul (11),All ages,2159775.0,1080938.0,1078837.0,1351735.0,678605.0,673130.0,808040.0,402333.0,405707.0
C4114,33,612,District - Dindigul (11),0-4,154309.0,79679.0,74630.0,98543.0,51104.0,47439.0,55766.0,28575.0,27191.0
C4114,33,612,District - Dindigul (11),5-9,162426.0,84201.0,78225.0,102015.0,53103.0,48912.0,60411.0,31098.0,29313.0
C4114,33,612,District - Dindigul (11),10-14,188024.0,97325.0,90699.0,117697.0,61059.0,56638.0,70327.0,36266.0,34061.0
C4114,33,612,District - Dindigul (11),15-19,182413.0,93640.0,88773.0,114318.0,59059.0,55259.0,68095.0,34581.0,33514.0
C4114,33,612,District - Dindigul (11),20-24,183483.0,90175.0,93308.0,115778.0,57519.0,58259.0,67705.0,32656.0,35049.0
C4114,33,612,District - Dindigul (11),25-29,195079.0,95094.0,99985.0,122263.0,60400.0,61863.0,72816.0,34694.0,38122.0
C4114,33,612,District - Dindigul (11),30-34,169992.0,83993.0,85999.0,103331.0,51397.0,51934.0,66661.0,32596.0,34065.0
C4114,33,612,District - Dindigul (11),35-39,177486.0,84369.0,93117.0,108963.0,51460.0,57503.0,68523.0,32909.0,35614.0
C4114,33,612,District - Dindigul (11),40-44,154892.0,77319.0,77573.0,94356.0,47055.0,47301.0,60536.0,30264.0,30272.0
C4114,33,612,District - Dindigul (11),45-49,145436.0,73644.0,71792.0,90363.0,45319.0,45044.0,55073.0,28325.0,26748.0
C4114,33,612,District - Dindigul (11),50-54,112027.0,56328.0,55699.0,70129.0,34946.0,35183.0,41898.0,21382.0,20516.0
C4114,33,612,District - Dindigul (11),55-59,95170.0,46370.0,48800.0,59466.0,28559.0,30907.0,35704.0,17811.0,17893.0
C4114,33,612,District - Dindigul (11),60-64,90439.0,44714.0,45725.0,58194.0,28987.0,29207.0,32245.0,15727.0,16518.0
C4114,33,612,District - Dindigul (11),65-69,60234.0,29471.0,30763.0,39557.0,19496.0,20061.0,20677.0,9975.0,10702.0
C4114,33,612,District - Dindigul (11),70-74,44298.0,22516.0,21782.0,28869.0,14817.0,14052.0,15429.0,7699.0,7730.0
C4114,33,612,District - Dindigul (11),75-79,20327.0,10581.0,9746.0,12628.0,6695.0,5933.0,7699.0,3886.0,3813.0
C4114,33,612,District - Dindigul (11),80+,21033.0,9948.0,11085.0,13175.0,6366.0,6809.0,7858.0,3582.0,4276.0
C4114,33,612,District - Dindigul (11),Age not stated,2707.0,1571.0,1136.0,2090.0,1264.0,826.0,617.0,307.0,310.0
C4114,33,613,District - Karur  (12),All ages,1064493.0,528184.0,536309.0,629976.0,312628.0,317348.0,434517.0,215556.0,218961.0
C4114,33,613,District - Karur  (12),0-4,73188.0,37686.0,35502.0,44031.0,22553.0,21478.0,29157.0,15133.0,14024.0
C4114,33,613,District - Karur  (12),5-9,77515.0,40005.0,37510.0,45783.0,23539.0,22244.0,31732.0,16466.0,15266.0
C4114,33,613,District - Karur  (12),10-14,88664.0,46318.0,42346.0,53414.0,28078.0,25336.0,35250.0,18240.0,17010.0
C4114,33,613,District - Karur  (12),15-19,83873.0,43552.0,40321.0,50006.0,26288.0,23718.0,33867.0,17264.0,16603.0
C4114,33,613,District - Karur  (12),20-24,85577.0,41990.0,43587.0,50293.0,25137.0,25156.0,35284.0,16853.0,18431.0
C4114,33,613,District - Karur  (12),25-29,92768.0,44514.0,48254.0,53834.0,26379.0,27455.0,38934.0,18135.0,20799.0
C4114,33,613,District - Karur  (12),30-34,84281.0,41804.0,42477.0,47036.0,23600.0,23436.0,37245.0,18204.0,19041.0
C4114,33,613,District - Karur  (12),35-39,85749.0,40303.0,45446.0,48227.0,22413.0,25814.0,37522.0,17890.0,19632.0
C4114,33,613,District - Karur  (12),40-44,77074.0,38255.0,38819.0,43528.0,21275.0,22253.0,33546.0,16980.0,16566.0
C4114,33,613,District - Karur  (12),45-49,73541.0,36105.0,37436.0,42493.0,20452.0,22041.0,31048.0,15653.0,15395.0
C4114,33,613,District - Karur  (12),50-54,59230.0,29260.0,29970.0,35159.0,16952.0,18207.0,24071.0,12308.0,11763.0
C4114,33,613,District - Karur  (12),55-59,50587.0,24431.0,26156.0,30634.0,14435.0,16199.0,19953.0,9996.0,9957.0
C4114,33,613,District - Karur  (12),60-64,48509.0,23383.0,25126.0,30710.0,14591.0,16119.0,17799.0,8792.0,9007.0
C4114,33,613,District - Karur  (12),65-69,33624.0,16005.0,17619.0,21825.0,10447.0,11378.0,11799.0,5558.0,6241.0
C4114,33,613,District - Karur  (12),70-74,25453.0,12473.0,12980.0,16885.0,8372.0,8513.0,8568.0,4101.0,4467.0
C4114,33,613,District - Karur  (12),75-79,12320.0,6155.0,6165.0,7965.0,4066.0,3899.0,4355.0,2089.0,2266.0
C4114,33,613,District - Karur  (12),80+,12120.0,5725.0,6395.0,7882.0,3902.0,3980.0,4238.0,1823.0,2415.0
C4114,33,613,District - Karur  (12),Age not stated,420.0,220.0,200.0,271.0,149.0,122.0,149.0,71.0,78.0
C4114,33,614,District - Tiruchirappalli (13),All ages,2722290.0,1352284.0,1370006.0,1384257.0,688552.0,695705.0,1338033.0,663732.0,674301.0
C4114,33,614,District - Tiruchirappalli (13),0-4,193005.0,99249.0,93756.0,103249.0,53385.0,49864.0,89756.0,45864.0,43892.0
C4114,33,614,District - Tiruchirappalli (13),5-9,207640.0,106562.0,101078.0,111141.0,57176.0,53965.0,96499.0,49386.0,47113.0
C4114,33,614,District - Tiruchirappalli (13),10-14,232986.0,119847.0,113139.0,124625.0,64605.0,60020.0,108361.0,55242.0,53119.0
C4114,33,614,District - Tiruchirappalli (13),15-19,235528.0,120019.0,115509.0,120746.0,62828.0,57918.0,114782.0,57191.0,57591.0
C4114,33,614,District - Tiruchirappalli (13),20-24,236377.0,117106.0,119271.0,116571.0,58248.0,58323.0,119806.0,58858.0,60948.0
C4114,33,614,District - Tiruchirappalli (13),25-29,241125.0,117455.0,123670.0,121482.0,59371.0,62111.0,119643.0,58084.0,61559.0
C4114,33,614,District - Tiruchirappalli (13),30-34,211824.0,104723.0,107101.0,103865.0,51819.0,52046.0,107959.0,52904.0,55055.0
C4114,33,614,District - Tiruchirappalli (13),35-39,210395.0,99585.0,110810.0,104175.0,48901.0,55274.0,106220.0,50684.0,55536.0
C4114,33,614,District - Tiruchirappalli (13),40-44,192817.0,94921.0,97896.0,93798.0,46012.0,47786.0,99019.0,48909.0,50110.0
C4114,33,614,District - Tiruchirappalli (13),45-49,182222.0,89373.0,92849.0,89797.0,43750.0,46047.0,92425.0,45623.0,46802.0
C4114,33,614,District - Tiruchirappalli (13),50-54,148956.0,74039.0,74917.0,72271.0,34926.0,37345.0,76685.0,39113.0,37572.0
C4114,33,614,District - Tiruchirappalli (13),55-59,125027.0,61905.0,63122.0,62264.0,29704.0,32560.0,62763.0,32201.0,30562.0
C4114,33,614,District - Tiruchirappalli (13),60-64,113406.0,56100.0,57306.0,59732.0,29020.0,30712.0,53674.0,27080.0,26594.0
C4114,33,614,District - Tiruchirappalli (13),65-69,75038.0,36099.0,38939.0,41074.0,19584.0,21490.0,33964.0,16515.0,17449.0
C4114,33,614,District - Tiruchirappalli (13),70-74,56115.0,27428.0,28687.0,30216.0,15102.0,15114.0,25899.0,12326.0,13573.0
C4114,33,614,District - Tiruchirappalli (13),75-79,28486.0,13736.0,14750.0,13956.0,6922.0,7034.0,14530.0,6814.0,7716.0
C4114,33,614,District - Tiruchirappalli (13),80+,28932.0,12961.0,15971.0,13997.0,6553.0,7444.0,14935.0,6408.0,8527.0
C4114,33,614,District - Tiruchirappalli (13),Age not stated,2411.0,1176.0,1235.0,1298.0,646.0,652.0,1113.0,530.0,583.0
C4114,33,615,District - Perambalur   (14),All ages,565223.0,282157.0,283066.0,468060.0,233926.0,234134.0,97163.0,48231.0,48932.0
C4114,33,615,District - Perambalur   (14),0-4,42035.0,22117.0,19918.0,34824.0,18406.0,16418.0,7211.0,3711.0,3500.0
C4114,33,615,District - Perambalur   (14),5-9,47111.0,24369.0,22742.0,39102.0,20197.0,18905.0,8009.0,4172.0,3837.0
C4114,33,615,District - Perambalur   (14),10-14,52829.0,27807.0,25022.0,44067.0,23349.0,20718.0,8762.0,4458.0,4304.0
C4114,33,615,District - Perambalur   (14),15-19,53147.0,28198.0,24949.0,44836.0,24007.0,20829.0,8311.0,4191.0,4120.0
C4114,33,615,District - Perambalur   (14),20-24,48089.0,23080.0,25009.0,39794.0,19162.0,20632.0,8295.0,3918.0,4377.0
C4114,33,615,District - Perambalur   (14),25-29,48160.0,22457.0,25703.0,39472.0,18399.0,21073.0,8688.0,4058.0,4630.0
C4114,33,615,District - Perambalur   (14),30-34,41804.0,20424.0,21380.0,33890.0,16579.0,17311.0,7914.0,3845.0,4069.0
