geo_code,geo_level,age_group,area,Total,sex
481,district ,50-54,Urban,25077.0,Female
481,district ,55-59,Urban,18761.0,Female
481,district ,60-64,Urban,16042.0,Female
481,district ,65-69,Urban,11467.0,Female
481,district ,70-74,Urban,9125.0,Female
481,district ,75-79,Urban,4837.0,Female
481,district ,80+,Urban,6877.0,Female
481,district ,Age not stated,Urban,1368.0,Female
482,district ,0-4,Urban,23307.0,Female
482,district ,5-9,Urban,24429.0,Female
482,district ,10-14,Urban,25891.0,Female
482,district ,15-19,Urban,26582.0,Female
482,district ,20-24,Urban,29869.0,Female
482,district ,25-29,Urban,27169.0,Female
482,district ,30-34,Urban,25078.0,Female
482,district ,35-39,Urban,23179.0,Female
482,district ,40-44,Urban,20939.0,Female
482,district ,45-49,Urban,19271.0,Female
482,district ,50-54,Urban,15609.0,Female
482,district ,55-59,Urban,12928.0,Female
482,district ,60-64,Urban,10773.0,Female
482,district ,65-69,Urban,7922.0,Female
482,district ,70-74,Urban,5669.0,Female
482,district ,75-79,Urban,3111.0,Female
482,district ,80+,Urban,3381.0,Female
482,district ,Age not stated,Urban,1155.0,Female
483,district ,0-4,Urban,19247.0,Female
483,district ,5-9,Urban,20769.0,Female
483,district ,10-14,Urban,22544.0,Female
483,district ,15-19,Urban,22565.0,Female
483,district ,20-24,Urban,23493.0,Female
483,district ,25-29,Urban,21829.0,Female
483,district ,30-34,Urban,20325.0,Female
483,district ,35-39,Urban,18814.0,Female
483,district ,40-44,Urban,16974.0,Female
483,district ,45-49,Urban,15424.0,Female
483,district ,50-54,Urban,12894.0,Female
483,district ,55-59,Urban,10415.0,Female
483,district ,60-64,Urban,9028.0,Female
483,district ,65-69,Urban,6191.0,Female
483,district ,70-74,Urban,4610.0,Female
483,district ,75-79,Urban,2366.0,Female
483,district ,80+,Urban,2717.0,Female
483,district ,Age not stated,Urban,2874.0,Female
484,district ,0-4,Urban,14191.0,Female
484,district ,5-9,Urban,14978.0,Female
484,district ,10-14,Urban,16070.0,Female
484,district ,15-19,Urban,15621.0,Female
484,district ,20-24,Urban,15932.0,Female
484,district ,25-29,Urban,14235.0,Female
484,district ,30-34,Urban,12967.0,Female
484,district ,35-39,Urban,12147.0,Female
484,district ,40-44,Urban,10852.0,Female
484,district ,45-49,Urban,9098.0,Female
484,district ,50-54,Urban,7072.0,Female
484,district ,55-59,Urban,5463.0,Female
484,district ,60-64,Urban,4473.0,Female
484,district ,65-69,Urban,3039.0,Female
484,district ,70-74,Urban,2330.0,Female
484,district ,75-79,Urban,1127.0,Female
484,district ,80+,Urban,1307.0,Female
484,district ,Age not stated,Urban,340.0,Female
485,district ,0-4,Urban,9356.0,Female
485,district ,5-9,Urban,9373.0,Female
485,district ,10-14,Urban,9525.0,Female
485,district ,15-19,Urban,8911.0,Female
485,district ,20-24,Urban,8909.0,Female
485,district ,25-29,Urban,7910.0,Female
485,district ,30-34,Urban,7213.0,Female
485,district ,35-39,Urban,6399.0,Female
485,district ,40-44,Urban,5818.0,Female
485,district ,45-49,Urban,5324.0,Female
485,district ,50-54,Urban,4152.0,Female
485,district ,55-59,Urban,3156.0,Female
485,district ,60-64,Urban,2673.0,Female
485,district ,65-69,Urban,1929.0,Female
485,district ,70-74,Urban,1543.0,Female
485,district ,75-79,Urban,752.0,Female
485,district ,80+,Urban,822.0,Female
485,district ,Age not stated,Urban,172.0,Female
486,district ,0-4,Urban,68196.0,Female
486,district ,5-9,Urban,73230.0,Female
486,district ,10-14,Urban,79646.0,Female
486,district ,15-19,Urban,82611.0,Female
486,district ,20-24,Urban,93700.0,Female
486,district ,25-29,Urban,93746.0,Female
486,district ,30-34,Urban,85370.0,Female
486,district ,35-39,Urban,79819.0,Female
486,district ,40-44,Urban,73067.0,Female
486,district ,45-49,Urban,65323.0,Female
486,district ,50-54,Urban,53798.0,Female
486,district ,55-59,Urban,42861.0,Female
486,district ,60-64,Urban,33962.0,Female
486,district ,65-69,Urban,22041.0,Female
486,district ,70-74,Urban,16122.0,Female
486,district ,75-79,Urban,8666.0,Female
486,district ,80+,Urban,10325.0,Female
486,district ,Age not stated,Urban,7495.0,Female
487,district ,0-4,Urban,2050.0,Female
487,district ,5-9,Urban,2201.0,Female
487,district ,10-14,Urban,3142.0,Female
487,district ,15-19,Urban,3242.0,Female
487,district ,20-24,Urban,3001.0,Female
487,district ,25-29,Urban,2615.0,Female
487,district ,30-34,Urban,2293.0,Female
487,district ,35-39,Urban,2315.0,Female
487,district ,40-44,Urban,2126.0,Female
487,district ,45-49,Urban,2037.0,Female
487,district ,50-54,Urban,1422.0,Female
487,district ,55-59,Urban,1043.0,Female
487,district ,60-64,Urban,913.0,Female
487,district ,65-69,Urban,676.0,Female
487,district ,70-74,Urban,498.0,Female
487,district ,75-79,Urban,270.0,Female
487,district ,80+,Urban,291.0,Female
487,district ,Age not stated,Urban,59.0,Female
488,district ,0-4,Urban,18798.0,Female
488,district ,5-9,Urban,20829.0,Female
488,district ,10-14,Urban,22884.0,Female
488,district ,15-19,Urban,22685.0,Female
488,district ,20-24,Urban,23977.0,Female
488,district ,25-29,Urban,23044.0,Female
488,district ,30-34,Urban,21621.0,Female
488,district ,35-39,Urban,20725.0,Female
488,district ,40-44,Urban,18448.0,Female
488,district ,45-49,Urban,15086.0,Female
488,district ,50-54,Urban,11185.0,Female
488,district ,55-59,Urban,8475.0,Female
488,district ,60-64,Urban,6790.0,Female
488,district ,65-69,Urban,4695.0,Female
488,district ,70-74,Urban,3443.0,Female
488,district ,75-79,Urban,1770.0,Female
488,district ,80+,Urban,2275.0,Female
488,district ,Age not stated,Urban,1915.0,Female
489,district ,0-4,Urban,927.0,Female
489,district ,5-9,Urban,1133.0,Female
489,district ,10-14,Urban,2003.0,Female
489,district ,15-19,Urban,2139.0,Female
489,district ,20-24,Urban,1082.0,Female
489,district ,25-29,Urban,952.0,Female
489,district ,30-34,Urban,835.0,Female
489,district ,35-39,Urban,770.0,Female
489,district ,40-44,Urban,662.0,Female
489,district ,45-49,Urban,612.0,Female
489,district ,50-54,Urban,476.0,Female
489,district ,55-59,Urban,351.0,Female
489,district ,60-64,Urban,225.0,Female
489,district ,65-69,Urban,158.0,Female
489,district ,70-74,Urban,110.0,Female
489,district ,75-79,Urban,39.0,Female
489,district ,80+,Urban,65.0,Female
489,district ,Age not stated,Urban,37.0,Female
490,district ,0-4,Urban,14073.0,Female
490,district ,5-9,Urban,14512.0,Female
490,district ,10-14,Urban,15480.0,Female
490,district ,15-19,Urban,16819.0,Female
490,district ,20-24,Urban,19566.0,Female
490,district ,25-29,Urban,18493.0,Female
490,district ,30-34,Urban,16376.0,Female
490,district ,35-39,Urban,15122.0,Female
490,district ,40-44,Urban,13996.0,Female
490,district ,45-49,Urban,12647.0,Female
490,district ,50-54,Urban,10211.0,Female
490,district ,55-59,Urban,8103.0,Female
490,district ,60-64,Urban,6603.0,Female
490,district ,65-69,Urban,4474.0,Female
490,district ,70-74,Urban,3600.0,Female
490,district ,75-79,Urban,2020.0,Female
490,district ,80+,Urban,2380.0,Female
490,district ,Age not stated,Urban,1246.0,Female
491,district ,0-4,Urban,24062.0,Female
491,district ,5-9,Urban,25462.0,Female
491,district ,10-14,Urban,26137.0,Female
491,district ,15-19,Urban,25284.0,Female
491,district ,20-24,Urban,29087.0,Female
491,district ,25-29,Urban,29407.0,Female
491,district ,30-34,Urban,26743.0,Female
491,district ,35-39,Urban,24242.0,Female
491,district ,40-44,Urban,19854.0,Female
491,district ,45-49,Urban,15728.0,Female
491,district ,50-54,Urban,11921.0,Female
491,district ,55-59,Urban,9235.0,Female
491,district ,60-64,Urban,7713.0,Female
491,district ,65-69,Urban,5142.0,Female
491,district ,70-74,Urban,3921.0,Female
491,district ,75-79,Urban,2035.0,Female
491,district ,80+,Urban,2572.0,Female
491,district ,Age not stated,Urban,2378.0,Female
492,district ,0-4,Urban,189866.0,Female
492,district ,5-9,Urban,188760.0,Female
492,district ,10-14,Urban,183157.0,Female
492,district ,15-19,Urban,182938.0,Female
492,district ,20-24,Urban,233452.0,Female
492,district ,25-29,Urban,238174.0,Female
492,district ,30-34,Urban,199799.0,Female
492,district ,35-39,Urban,166748.0,Female
492,district ,40-44,Urban,133926.0,Female
492,district ,45-49,Urban,105538.0,Female
492,district ,50-54,Urban,75932.0,Female
492,district ,55-59,Urban,54600.0,Female
492,district ,60-64,Urban,42081.0,Female
492,district ,65-69,Urban,27311.0,Female
492,district ,70-74,Urban,20067.0,Female
492,district ,75-79,Urban,10979.0,Female
492,district ,80+,Urban,15367.0,Female
492,district ,Age not stated,Urban,18354.0,Female
493,district ,0-4,Urban,3002.0,Female
493,district ,5-9,Urban,3141.0,Female
493,district ,10-14,Urban,3389.0,Female
493,district ,15-19,Urban,3364.0,Female
493,district ,20-24,Urban,3894.0,Female
493,district ,25-29,Urban,3578.0,Female
493,district ,30-34,Urban,3236.0,Female
493,district ,35-39,Urban,2894.0,Female
493,district ,40-44,Urban,2847.0,Female
493,district ,45-49,Urban,2446.0,Female
493,district ,50-54,Urban,2009.0,Female
493,district ,55-59,Urban,1462.0,Female
493,district ,60-64,Urban,1210.0,Female
493,district ,65-69,Urban,862.0,Female
493,district ,70-74,Urban,560.0,Female
493,district ,75-79,Urban,302.0,Female
493,district ,80+,Urban,384.0,Female
493,district ,Age not stated,Urban,267.0,Female
25,state ,0-4,Urban,6656.0,Female
25,state ,5-9,Urban,5893.0,Female
25,state ,10-14,Urban,4988.0,Female
25,state ,15-19,Urban,5186.0,Female
25,state ,20-24,Urban,7752.0,Female
25,state ,25-29,Urban,8428.0,Female
25,state ,30-34,Urban,6463.0,Female
25,state ,35-39,Urban,5215.0,Female
25,state ,40-44,Urban,3633.0,Female
25,state ,45-49,Urban,2699.0,Female
25,state ,50-54,Urban,1921.0,Female
25,state ,55-59,Urban,1673.0,Female
25,state ,60-64,Urban,1535.0,Female
25,state ,65-69,Urban,1075.0,Female
25,state ,70-74,Urban,862.0,Female
25,state ,75-79,Urban,428.0,Female
25,state ,80+,Urban,470.0,Female
25,state ,Age not stated,Urban,68.0,Female
494,district ,0-4,Urban,804.0,Female
494,district ,5-9,Urban,949.0,Female
494,district ,10-14,Urban,1070.0,Female
494,district ,15-19,Urban,1141.0,Female
494,district ,20-24,Urban,1079.0,Female
494,district ,25-29,Urban,1074.0,Female
494,district ,30-34,Urban,1055.0,Female
494,district ,35-39,Urban,975.0,Female
494,district ,40-44,Urban,853.0,Female
494,district ,45-49,Urban,761.0,Female
494,district ,50-54,Urban,595.0,Female
494,district ,55-59,Urban,573.0,Female
494,district ,60-64,Urban,471.0,Female
494,district ,65-69,Urban,344.0,Female
494,district ,70-74,Urban,294.0,Female
494,district ,75-79,Urban,176.0,Female
494,district ,80+,Urban,144.0,Female
494,district ,Age not stated,Urban,19.0,Female
495,district ,0-4,Urban,5852.0,Female
495,district ,5-9,Urban,4944.0,Female
495,district ,10-14,Urban,3918.0,Female
495,district ,15-19,Urban,4045.0,Female
495,district ,20-24,Urban,6673.0,Female
495,district ,25-29,Urban,7354.0,Female
495,district ,30-34,Urban,5408.0,Female
495,district ,35-39,Urban,4240.0,Female
495,district ,40-44,Urban,2780.0,Female
495,district ,45-49,Urban,1938.0,Female
495,district ,50-54,Urban,1326.0,Female
495,district ,55-59,Urban,1100.0,Female
495,district ,60-64,Urban,1064.0,Female
495,district ,65-69,Urban,731.0,Female
495,district ,70-74,Urban,568.0,Female
495,district ,75-79,Urban,252.0,Female
495,district ,80+,Urban,326.0,Female
495,district ,Age not stated,Urban,49.0,Female
26,state ,0-4,Urban,7468.0,Female
26,state ,5-9,Urban,6944.0,Female
26,state ,10-14,Urban,5830.0,Female
26,state ,15-19,Urban,4887.0,Female
26,state ,20-24,Urban,7840.0,Female
26,state ,25-29,Urban,8987.0,Female
26,state ,30-34,Urban,6906.0,Female
26,state ,35-39,Urban,5186.0,Female
26,state ,40-44,Urban,3212.0,Female
26,state ,45-49,Urban,2346.0,Female
26,state ,50-54,Urban,1574.0,Female
26,state ,55-59,Urban,1250.0,Female
26,state ,60-64,Urban,1011.0,Female
26,state ,65-69,Urban,667.0,Female
26,state ,70-74,Urban,438.0,Female
26,state ,75-79,Urban,213.0,Female
26,state ,80+,Urban,316.0,Female
26,state ,Age not stated,Urban,65.0,Female
496,district ,0-4,Urban,7468.0,Female
496,district ,5-9,Urban,6944.0,Female
496,district ,10-14,Urban,5830.0,Female
496,district ,15-19,Urban,4887.0,Female
496,district ,20-24,Urban,7840.0,Female
496,district ,25-29,Urban,8987.0,Female
496,district ,30-34,Urban,6906.0,Female
496,district ,35-39,Urban,5186.0,Female
496,district ,40-44,Urban,3212.0,Female
496,district ,45-49,Urban,2346.0,Female
496,district ,50-54,Urban,1574.0,Female
496,district ,55-59,Urban,1250.0,Female
496,district ,60-64,Urban,1011.0,Female
496,district ,65-69,Urban,667.0,Female
496,district ,70-74,Urban,438.0,Female
496,district ,75-79,Urban,213.0,Female
496,district ,80+,Urban,316.0,Female
496,district ,Age not stated,Urban,65.0,Female
27,state ,0-4,Urban,1872959.0,Female
27,state ,5-9,Urban,1963731.0,Female
27,state ,10-14,Urban,2104373.0,Female
27,state ,15-19,Urban,2146426.0,Female
27,state ,20-24,Urban,2499207.0,Female
27,state ,25-29,Urban,2438627.0,Female
27,state ,30-34,Urban,2083566.0,Female
27,state ,35-39,Urban,1925644.0,Female
27,state ,40-44,Urban,1612615.0,Female
27,state ,45-49,Urban,1356281.0,Female
27,state ,50-54,Urban,1063444.0,Female
27,state ,55-59,Urban,833408.0,Female
27,state ,60-64,Urban,741253.0,Female
27,state ,65-69,Urban,549346.0,Female
27,state ,70-74,Urban,377397.0,Female
27,state ,75-79,Urban,206790.0,Female
27,state ,80+,Urban,247992.0,Female
27,state ,Age not stated,Urban,91178.0,Female
497,district ,0-4,Urban,10739.0,Female
497,district ,5-9,Urban,11962.0,Female
497,district ,10-14,Urban,13603.0,Female
497,district ,15-19,Urban,14256.0,Female
497,district ,20-24,Urban,13073.0,Female
497,district ,25-29,Urban,11555.0,Female
497,district ,30-34,Urban,10249.0,Female
497,district ,35-39,Urban,9759.0,Female
497,district ,40-44,Urban,8009.0,Female
497,district ,45-49,Urban,6469.0,Female
497,district ,50-54,Urban,5005.0,Female
497,district ,55-59,Urban,3924.0,Female
497,district ,60-64,Urban,3538.0,Female
497,district ,65-69,Urban,3312.0,Female
497,district ,70-74,Urban,2097.0,Female
497,district ,75-79,Urban,1121.0,Female
497,district ,80+,Urban,1205.0,Female
497,district ,Age not stated,Urban,99.0,Female
498,district ,0-4,Urban,21911.0,Female
498,district ,5-9,Urban,23858.0,Female
498,district ,10-14,Urban,26287.0,Female
498,district ,15-19,Urban,27584.0,Female
498,district ,20-24,Urban,27679.0,Female
498,district ,25-29,Urban,24538.0,Female
498,district ,30-34,Urban,21418.0,Female
498,district ,35-39,Urban,20639.0,Female
498,district ,40-44,Urban,17658.0,Female
498,district ,45-49,Urban,14614.0,Female
498,district ,50-54,Urban,11488.0,Female
498,district ,55-59,Urban,9470.0,Female
498,district ,60-64,Urban,8103.0,Female
498,district ,65-69,Urban,7382.0,Female
498,district ,70-74,Urban,4861.0,Female
498,district ,75-79,Urban,2454.0,Female
498,district ,80+,Urban,3060.0,Female
498,district ,Age not stated,Urban,2917.0,Female
499,district ,0-4,Urban,49766.0,Female
499,district ,5-9,Urban,53933.0,Female
499,district ,10-14,Urban,58493.0,Female
499,district ,15-19,Urban,60986.0,Female
499,district ,20-24,Urban,64161.0,Female
499,district ,25-29,Urban,58938.0,Female
499,district ,30-34,Urban,51257.0,Female
499,district ,35-39,Urban,48772.0,Female
499,district ,40-44,Urban,41711.0,Female
499,district ,45-49,Urban,35425.0,Female
499,district ,50-54,Urban,27703.0,Female
499,district ,55-59,Urban,22680.0,Female
499,district ,60-64,Urban,20560.0,Female
499,district ,65-69,Urban,18960.0,Female
499,district ,70-74,Urban,12247.0,Female
499,district ,75-79,Urban,6561.0,Female
499,district ,80+,Urban,7833.0,Female
499,district ,Age not stated,Urban,5874.0,Female
500,district ,0-4,Urban,21762.0,Female
500,district ,5-9,Urban,23037.0,Female
500,district ,10-14,Urban,26249.0,Female
500,district ,15-19,Urban,26004.0,Female
500,district ,20-24,Urban,26351.0,Female
500,district ,25-29,Urban,23554.0,Female
500,district ,30-34,Urban,20809.0,Female
500,district ,35-39,Urban,19779.0,Female
500,district ,40-44,Urban,16686.0,Female
500,district ,45-49,Urban,13912.0,Female
500,district ,50-54,Urban,11067.0,Female
500,district ,55-59,Urban,8908.0,Female
500,district ,60-64,Urban,8643.0,Female
500,district ,65-69,Urban,8307.0,Female
500,district ,70-74,Urban,5571.0,Female
500,district ,75-79,Urban,2770.0,Female
500,district ,80+,Urban,2833.0,Female
500,district ,Age not stated,Urban,300.0,Female
501,district ,0-4,Urban,27406.0,Female
501,district ,5-9,Urban,29080.0,Female
501,district ,10-14,Urban,33799.0,Female
501,district ,15-19,Urban,34597.0,Female
501,district ,20-24,Urban,34635.0,Female
501,district ,25-29,Urban,30910.0,Female
501,district ,30-34,Urban,27656.0,Female
501,district ,35-39,Urban,27170.0,Female
501,district ,40-44,Urban,23452.0,Female
501,district ,45-49,Urban,19643.0,Female
501,district ,50-54,Urban,15370.0,Female
501,district ,55-59,Urban,12295.0,Female
501,district ,60-64,Urban,11551.0,Female
501,district ,65-69,Urban,9490.0,Female
501,district ,70-74,Urban,6621.0,Female
501,district ,75-79,Urban,3375.0,Female
501,district ,80+,Urban,3789.0,Female
501,district ,Age not stated,Urban,501.0,Female
502,district ,0-4,Urban,8615.0,Female
502,district ,5-9,Urban,9522.0,Female
502,district ,10-14,Urban,11017.0,Female
502,district ,15-19,Urban,10495.0,Female
502,district ,20-24,Urban,9874.0,Female
502,district ,25-29,Urban,9026.0,Female
502,district ,30-34,Urban,8212.0,Female
502,district ,35-39,Urban,7528.0,Female
502,district ,40-44,Urban,6196.0,Female
502,district ,45-49,Urban,4721.0,Female
502,district ,50-54,Urban,3886.0,Female
502,district ,55-59,Urban,3013.0,Female
502,district ,60-64,Urban,3373.0,Female
502,district ,65-69,Urban,3072.0,Female
502,district ,70-74,Urban,1988.0,Female
502,district ,75-79,Urban,955.0,Female
502,district ,80+,Urban,1260.0,Female
502,district ,Age not stated,Urban,85.0,Female
503,district ,0-4,Urban,35684.0,Female
503,district ,5-9,Urban,38779.0,Female
503,district ,10-14,Urban,46619.0,Female
503,district ,15-19,Urban,48726.0,Female
503,district ,20-24,Urban,50059.0,Female
503,district ,25-29,Urban,45414.0,Female
503,district ,30-34,Urban,41354.0,Female
503,district ,35-39,Urban,40293.0,Female
503,district ,40-44,Urban,35571.0,Female
503,district ,45-49,Urban,29016.0,Female
503,district ,50-54,Urban,22509.0,Female
503,district ,55-59,Urban,17861.0,Female
503,district ,60-64,Urban,17416.0,Female
503,district ,65-69,Urban,15083.0,Female
503,district ,70-74,Urban,10111.0,Female
503,district ,75-79,Urban,5372.0,Female
503,district ,80+,Urban,5798.0,Female
503,district ,Age not stated,Urban,1487.0,Female
504,district ,0-4,Urban,13481.0,Female
504,district ,5-9,Urban,14679.0,Female
504,district ,10-14,Urban,17153.0,Female
504,district ,15-19,Urban,18295.0,Female
504,district ,20-24,Urban,20910.0,Female
504,district ,25-29,Urban,19498.0,Female
504,district ,30-34,Urban,17525.0,Female
504,district ,35-39,Urban,17437.0,Female
504,district ,40-44,Urban,15307.0,Female
504,district ,45-49,Urban,12611.0,Female
504,district ,50-54,Urban,9872.0,Female
504,district ,55-59,Urban,7365.0,Female
504,district ,60-64,Urban,7054.0,Female
504,district ,65-69,Urban,6433.0,Female
504,district ,70-74,Urban,4414.0,Female
504,district ,75-79,Urban,2289.0,Female
504,district ,80+,Urban,2391.0,Female
504,district ,Age not stated,Urban,75.0,Female
505,district ,0-4,Urban,112248.0,Female
505,district ,5-9,Urban,117254.0,Female
505,district ,10-14,Urban,132091.0,Female
505,district ,15-19,Urban,137340.0,Female
505,district ,20-24,Urban,159750.0,Female
505,district ,25-29,Urban,153110.0,Female
505,district ,30-34,Urban,135125.0,Female
505,district ,35-39,Urban,128503.0,Female
505,district ,40-44,Urban,112170.0,Female
505,district ,45-49,Urban,92653.0,Female
505,district ,50-54,Urban,71253.0,Female
505,district ,55-59,Urban,52591.0,Female
505,district ,60-64,Urban,49129.0,Female
505,district ,65-69,Urban,36745.0,Female
505,district ,70-74,Urban,26732.0,Female
505,district ,75-79,Urban,14300.0,Female
505,district ,80+,Urban,16429.0,Female
505,district ,Age not stated,Urban,4718.0,Female
506,district ,0-4,Urban,7698.0,Female
506,district ,5-9,Urban,8389.0,Female
506,district ,10-14,Urban,10329.0,Female
506,district ,15-19,Urban,10530.0,Female
506,district ,20-24,Urban,11498.0,Female
506,district ,25-29,Urban,10603.0,Female
506,district ,30-34,Urban,9771.0,Female
506,district ,35-39,Urban,9303.0,Female
506,district ,40-44,Urban,8327.0,Female
506,district ,45-49,Urban,6953.0,Female
506,district ,50-54,Urban,5625.0,Female
506,district ,55-59,Urban,4412.0,Female
506,district ,60-64,Urban,4030.0,Female
506,district ,65-69,Urban,3513.0,Female
506,district ,70-74,Urban,2225.0,Female
506,district ,75-79,Urban,987.0,Female
506,district ,80+,Urban,1148.0,Female
506,district ,Age not stated,Urban,454.0,Female
507,district ,0-4,Urban,7617.0,Female
507,district ,5-9,Urban,8532.0,Female
507,district ,10-14,Urban,10029.0,Female
507,district ,15-19,Urban,10311.0,Female
507,district ,20-24,Urban,11042.0,Female
507,district ,25-29,Urban,10289.0,Female
507,district ,30-34,Urban,9486.0,Female
507,district ,35-39,Urban,9142.0,Female
507,district ,40-44,Urban,8122.0,Female
507,district ,45-49,Urban,6715.0,Female
507,district ,50-54,Urban,5537.0,Female
507,district ,55-59,Urban,4330.0,Female
507,district ,60-64,Urban,4186.0,Female
507,district ,65-69,Urban,2790.0,Female
507,district ,70-74,Urban,2052.0,Female
507,district ,75-79,Urban,961.0,Female
507,district ,80+,Urban,1012.0,Female
507,district ,Age not stated,Urban,157.0,Female
508,district ,0-4,Urban,3895.0,Female
508,district ,5-9,Urban,4446.0,Female
508,district ,10-14,Urban,5875.0,Female
508,district ,15-19,Urban,6063.0,Female
508,district ,20-24,Urban,5823.0,Female
508,district ,25-29,Urban,5394.0,Female
508,district ,30-34,Urban,5208.0,Female
508,district ,35-39,Urban,5069.0,Female
508,district ,40-44,Urban,4282.0,Female
508,district ,45-49,Urban,3203.0,Female
508,district ,50-54,Urban,2191.0,Female
508,district ,55-59,Urban,1652.0,Female
508,district ,60-64,Urban,1623.0,Female
508,district ,65-69,Urban,1400.0,Female
508,district ,70-74,Urban,923.0,Female
508,district ,75-79,Urban,433.0,Female
508,district ,80+,Urban,469.0,Female
508,district ,Age not stated,Urban,46.0,Female
509,district ,0-4,Urban,25922.0,Female
509,district ,5-9,Urban,27857.0,Female
509,district ,10-14,Urban,32979.0,Female
509,district ,15-19,Urban,36348.0,Female
509,district ,20-24,Urban,41013.0,Female
509,district ,25-29,Urban,36240.0,Female
509,district ,30-34,Urban,31950.0,Female
509,district ,35-39,Urban,31845.0,Female
509,district ,40-44,Urban,28209.0,Female
509,district ,45-49,Urban,23345.0,Female
509,district ,50-54,Urban,17533.0,Female
509,district ,55-59,Urban,12427.0,Female
509,district ,60-64,Urban,10661.0,Female
509,district ,65-69,Urban,8396.0,Female
509,district ,70-74,Urban,5893.0,Female
509,district ,75-79,Urban,2865.0,Female
509,district ,80+,Urban,3478.0,Female
509,district ,Age not stated,Urban,689.0,Female
510,district ,0-4,Urban,21302.0,Female
510,district ,5-9,Urban,23336.0,Female
510,district ,10-14,Urban,27655.0,Female
510,district ,15-19,Urban,28356.0,Female
510,district ,20-24,Urban,29030.0,Female
510,district ,25-29,Urban,27316.0,Female
510,district ,30-34,Urban,24714.0,Female
510,district ,35-39,Urban,23986.0,Female
510,district ,40-44,Urban,19801.0,Female
510,district ,45-49,Urban,16169.0,Female
510,district ,50-54,Urban,12371.0,Female
510,district ,55-59,Urban,9922.0,Female
510,district ,60-64,Urban,9625.0,Female
510,district ,65-69,Urban,8261.0,Female
510,district ,70-74,Urban,5336.0,Female
510,district ,75-79,Urban,2751.0,Female
510,district ,80+,Urban,2988.0,Female
510,district ,Age not stated,Urban,417.0,Female
511,district ,0-4,Urban,38786.0,Female
511,district ,5-9,Urban,43549.0,Female
511,district ,10-14,Urban,47328.0,Female
511,district ,15-19,Urban,47004.0,Female
511,district ,20-24,Urban,46311.0,Female
511,district ,25-29,Urban,40654.0,Female
511,district ,30-34,Urban,34532.0,Female
511,district ,35-39,Urban,31443.0,Female
511,district ,40-44,Urban,24664.0,Female
511,district ,45-49,Urban,19919.0,Female
511,district ,50-54,Urban,15664.0,Female
511,district ,55-59,Urban,12265.0,Female
511,district ,60-64,Urban,13893.0,Female
511,district ,65-69,Urban,10405.0,Female
511,district ,70-74,Urban,6993.0,Female
511,district ,75-79,Urban,3113.0,Female
511,district ,80+,Urban,4647.0,Female
511,district ,Age not stated,Urban,813.0,Female
512,district ,0-4,Urban,7652.0,Female
512,district ,5-9,Urban,8967.0,Female
512,district ,10-14,Urban,9845.0,Female
512,district ,15-19,Urban,9375.0,Female
512,district ,20-24,Urban,8487.0,Female
512,district ,25-29,Urban,7320.0,Female
512,district ,30-34,Urban,6787.0,Female
512,district ,35-39,Urban,6112.0,Female
512,district ,40-44,Urban,4797.0,Female
512,district ,45-49,Urban,3605.0,Female
512,district ,50-54,Urban,2870.0,Female
512,district ,55-59,Urban,2445.0,Female
512,district ,60-64,Urban,2875.0,Female
512,district ,65-69,Urban,2386.0,Female
512,district ,70-74,Urban,1571.0,Female
512,district ,75-79,Urban,667.0,Female
512,district ,80+,Urban,947.0,Female
512,district ,Age not stated,Urban,161.0,Female
513,district ,0-4,Urban,25340.0,Female
513,district ,5-9,Urban,28087.0,Female
513,district ,10-14,Urban,30153.0,Female
513,district ,15-19,Urban,28506.0,Female
513,district ,20-24,Urban,28268.0,Female
513,district ,25-29,Urban,24090.0,Female
513,district ,30-34,Urban,20422.0,Female
513,district ,35-39,Urban,18859.0,Female
513,district ,40-44,Urban,15568.0,Female
513,district ,45-49,Urban,12542.0,Female
513,district ,50-54,Urban,10153.0,Female
513,district ,55-59,Urban,8177.0,Female
513,district ,60-64,Urban,9385.0,Female
513,district ,65-69,Urban,7527.0,Female
513,district ,70-74,Urban,4737.0,Female
513,district ,75-79,Urban,2079.0,Female
513,district ,80+,Urban,2999.0,Female
513,district ,Age not stated,Urban,1930.0,Female
514,district ,0-4,Urban,17579.0,Female
514,district ,5-9,Urban,18215.0,Female
514,district ,10-14,Urban,18803.0,Female
514,district ,15-19,Urban,18420.0,Female
514,district ,20-24,Urban,19146.0,Female
514,district ,25-29,Urban,16591.0,Female
514,district ,30-34,Urban,14212.0,Female
514,district ,35-39,Urban,12833.0,Female
514,district ,40-44,Urban,10464.0,Female
514,district ,45-49,Urban,8259.0,Female
514,district ,50-54,Urban,6278.0,Female
514,district ,55-59,Urban,4998.0,Female
514,district ,60-64,Urban,5407.0,Female
514,district ,65-69,Urban,4474.0,Female
514,district ,70-74,Urban,2952.0,Female
514,district ,75-79,Urban,1309.0,Female
514,district ,80+,Urban,1965.0,Female
514,district ,Age not stated,Urban,1330.0,Female
515,district ,0-4,Urban,74174.0,Female
515,district ,5-9,Urban,75241.0,Female
515,district ,10-14,Urban,75674.0,Female
515,district ,15-19,Urban,74814.0,Female
515,district ,20-24,Urban,88194.0,Female
515,district ,25-29,Urban,79126.0,Female
515,district ,30-34,Urban,64595.0,Female
515,district ,35-39,Urban,58567.0,Female
515,district ,40-44,Urban,45163.0,Female
515,district ,45-49,Urban,34475.0,Female
515,district ,50-54,Urban,26671.0,Female
